,type,text,likes,retweets,num_comments,url
r,"Oregon announces new coronavirus infection with no known origin, making it the THIRD apparent outbreak along the West Coast!\nARE YOU PREPARED?\nPREPARE, PREVENT, CURE NOW:\n   1. With Colloidal Silver!\n https://keto-longevity.com/colloidal-silver-for-longevity/\xc2\xa0\xe2\x80\xa6\n   2. 7,000 Vitamin D daily\n   3. Get Masks+Gogglespic.twitter.com/lDKYstFi6y",0,1,,https://twitter.com/tamallen8/status/1233788091862745088
r,When they come out with the CoronaVirus Vaccine I want all my fellow unvaccinators to stay STRONG  KEEPT UP WITH YOUR ESSENTIAL OILS,15 ,4 ,1,https://twitter.com/takeo_fujioka/status/1233856822768832512
r,health side of twitter: which combination of crystals and essential oils should I use for the coronavirus?,46 ,21 ,5,https://twitter.com/BoHorseManJack/status/1234901376192221184
r,"CoronaVirus protection tools; black lights, essential oils, vitamin C, mushrooms (vitamin D), White Sage, Essential oil, diffuser, MMS, Oil of Oregano, Frequencies (Spooky2), Holy Basil, Ozone...Get my point?",91 ,47 ,9,https://twitter.com/MzMugzzi/status/1232913135113138176
r,"Coronavirus doesn't scare nana... She's certain that a nightly dose of Sherry will kill anything. If that doesn't work, essential oils will. #OffWeGopic.twitter.com/AAYYtJOPLF",6 ,0,,https://twitter.com/TravelingWithN1/status/1234944651628556294
r,DIFFUSING CERTIFIED ORGANIC ESSENTIAL OILS KILLS AIRBORNE VIRUSES \n\nAntivirus essential oils to protect against coronavirus\n\nThere are a wide range of essential oils that have been clinically proven to possess\xe2\x80\xa6  https://www.instagram.com/p/B9HYEfbH3E3/?igshid=kcyzba8ugcon\xc2\xa0\xe2\x80\xa6,0,0,1,https://twitter.com/PurelyorganicIE/status/1233410622584508416
r,Any of my followers have extra essential oils? Trying to get ready for this coronavirus. dm me plz.,5 ,0,3,https://twitter.com/Brizehr12/status/1233401837971222528
r,"GOOD NEWS!!!  Wuhan's Corona virus can cure itself * by a bowl of freshly boiled garlic water.  The old Chinese doctor proved its effectiveness.  Many patients have also proven it to be effective, RECIPE: Take eight (8) chopped garlic cloves, add seven (7) cups of water 1/2",39 ,24 ,3,https://twitter.com/ursRogue14/status/1235138431883214848
r,"Prevention of Corona virus!!!\nEat one raw clove of garlic and chop some garlic to extract oil and use as a sanitizer.Garlic has been used to prevent human, birds and animal from swine flue and other deadly viruses like measles and has been miraculous against viruses.",0,0,,https://twitter.com/ZahidaP06075514/status/1235206625960611845
r,"GOOD NEWS!!!  Wuhan's Corona virus can cure itself * by a bowl of freshly boiled garlic water.  The old Chinese doctor proved its effectiveness.  Many patients have also proven it to be effective, RECIPE:",90 ,15 ,10,https://twitter.com/Gideon_Kitheka/status/1234920764375212033
r,#coronavirusindia  Haldi ginger garlic tulsi juice taken twice daily with honey will prevent and cure corona Virus related ailments.,1,2 ,,https://twitter.com/praveensharma61/status/1234888786858823681
r,"Let's not Panic about Corona Virus rather build our immunity with higher intake of Fruits,Vegetables and Vitamin C, Echinacea,Tulsi,Vasaka and Garlic supplements along with avoiding contact with cold cough fever people, washing hands frequentlypic.twitter.com/503EDxZWro",2 ,0,,https://twitter.com/amarprusty/status/1235107825585541123
r,"Treatment For Corona Virus*\n*Ingredients:* black seed oil, garlic oil, mint oil, fenugreek oil, mint leaf, camel urine, honey, apple cider vinegar\n*Preparation:* Mix the same quantity of oils together boil mint leave and put    #COVID19Nigeriapic.twitter.com/Sjemxt4UIA",15 ,12 ,4,https://twitter.com/Kayman_007/status/1233557610693111809
r,"Antibacterial wipes do not kill virus. You want to destroy the surface lipids (fats, oils), soluble in vinegar (weak acid) & alcohol in hand sanitiser. So I'll be making wipes out of kitchen roll in white vinegar & disinfectant solution & drinking gin. #COVID19 #coronavirus",34 ,4 ,13,https://twitter.com/MadamMiaow/status/1233765609118236673
r,#Coronavirus I'm so sorry this disease in Turkey. Eat fenugreek to increase body resistance. Eat garlic. Wash your hands. Add vinegar to your food. I do not come to Turkey,2 ,0,,https://twitter.com/PeriMas24606174/status/1234027180084092928
r,"been doubling the amount of onion and garlic that I put in food these days to keep my immune system up and honestly, I\xe2\x80\x99m in FLAVOUR TOWN\n\nalso been eating a lot of black vinegar and spices \n\nlike if white people are so scared of coronavirus, they should just season their food lol",3 ,0,,https://twitter.com/asngfnearyou/status/1234820236492365824
r,"#coronavirus I've been trading recipes and wisdom from our Madeas and Big Mamas to boost the immune system: Castor Oil, Chicken soup, Apple Cider vinegar, tea w/honey, Vicks, OJ, Grapefruit, ginger, turmeric @dowellvest",5 ,0,1,https://twitter.com/AnitaMCal/status/1234326047367155712
r,Apple cider vinegar cures everything... Watch out corona virus.,0,0,,https://twitter.com/luke_swenson/status/1234937146680627200
r,"Introduce #coronavirus to Nature's  Colorful Squad of Demolition Experts: goldenseal, cayenne, ginger, garlic, beetroot, horehound, lemon, mustard greens, elderberries, HORESERADISH (mf don't play around), spirulina, mango, apple cider vinegar, tomato. Heat your body internally.",0,0,,https://twitter.com/GhostWizard5/status/1233190312094392320
r,Abt Corona Virus DONT PANIC increase Vit C intake whether tablets lime juice tamarind whatever sour take it with that bitter water lots it washes drowns thm abt cleaning bleach is good yt natural home cleaning is what shocks viruses lime juice vinegar neem oil pine oil spray home,0,0,,https://twitter.com/1GynPramilaInMe/status/1232993769508593664
r,Adding a tablespoon of Apple Cider Vinegar to a glass of water helps to alkalinize the body. Creating an alkaline environment helps kill bacteria and viruses\n\n#coronavirus prevention very important,0,1,,https://twitter.com/BillLee85/status/1232793685416345600
r,Between ginger ale and apple cider vinegar coronavirus doesn't stand a chance https://twitter.com/SeauxCocoa/status/1232763930419707904\xc2\xa0\xe2\x80\xa6,0,0,,https://twitter.com/kjtheandro/status/1233209842782941184
r,"Corona Virus!\nIs a Hoax!\n\nDisguised as a Pandemic, when It's really a man made laboratory BioWeapon!\n\nDesigned for world Depopulationpic.twitter.com/0RKmXBvMnx",39 ,17 ,6,https://twitter.com/CrimesMelan/status/1233595108655816705
r,The Plot thickens with so much more info we found on #Coronavirus. Publishing now on @OnEdgeOfWonder. Bioweapon confirmed. https://www.youtube.com/watch?v=ta8Mm_6hRrg\xc2\xa0\xe2\x80\xa6,281 ,106 ,20,https://twitter.com/robcounts/status/1234931746149470211
r,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It. https://greatgameindia.com/coronavirus-bioweapon/\xc2\xa0\xe2\x80\xa6,25 ,25 ,6,https://twitter.com/nedryun/status/1229857811519197184
r,China planned to deploy the CORONAVIRUS BIOWEAPON against America https://www.brighteon.com/e49a16ba-b594-4b42-8a26-4ee11e0d807a\xc2\xa0\xe2\x80\xa6,7 ,4 ,3,https://twitter.com/wms_mary/status/1230998979086897152
r,Censorship. Warning people against Corona virus is no no on Instagram. Israel is behind this deadly new bioweapon. Search up David Goldberg and his last words about project zyphrpic.twitter.com/jvu7syRJwB,2 ,3 ,,https://twitter.com/GakotOg/status/1233669399162183680
r,\xec\x9a\xb0\xed\x95\x9c\xed\x8f\x90\xeb\xa0\xb4\xea\xb3\xbc 5G\xec\x9d\x98 \xec\x97\xb0\xea\xb2\xb0~\n\nWhat if 5G is being used to open up the skin of those in Wuhan so as to allow the new bioweapon coronavirus to infiltrate more easily? https://humansarefree.com/2020/02/connection-between-coronavirus-and-5g.html\xc2\xa0\xe2\x80\xa6,19 ,16 ,1,https://twitter.com/RealD76_Se/status/1233249097647181825
r,"Is it a coordinated attack on mankind?bioweapon release(corona virus),Radiation g5,MSM deception,& social media censors?How would U bring a NEW WORLD ORDER?Kill the Currencies,deceive&kill the masses:(?R the central bankers that evil?What does history tell U?Think LOGIC?WorldWidepic.twitter.com/fSLNdTrf3j",0,0,,https://twitter.com/Jesseritenour/status/1235334073880653824
r,"Coronavirus is only being pushed by [MSM] and the [D\xe2\x80\x99s] to tank the stock market and impede Trump. Oh yea, and it\xe2\x80\x99s a #bioweapon",2 ,1,,https://twitter.com/reeses_PC/status/1234356316556156929
r,Dirty little secret is this #Coronavirus was cooked up in a Chinese bioweapons lab & got out. It's called biological (or germ) warfare.\n\nWHERE THE HELL WAS THE OBAMA ADMINISTRATION for EIGHT YEARS while this evil was going on?\n\nBioweapon research & development must be ended. Now.pic.twitter.com/WgJllzD0B0,1,1,,https://twitter.com/TomKOdell/status/1233308334758850560
r,CORONAVIRUS IS A BIOWEAPON.\nI don't think it's a conspiracy theory anymore. \nRead the paragraph below circled part too. \nDid they really plan this since 1981?pic.twitter.com/1ZNPqkis8s,2 ,0,,https://twitter.com/BtsFestive/status/1234879734326018050
r,"#Coronovirius they knew this virus was bad, they created it, it's a bioweapon and they putting people infected in different cities in hospitals where they know the virus is going to spread; it's a science experiment and it spelled coronavirus.",0,0,,https://twitter.com/ewbrown2386/status/1234149367625474049
r,Dangerous comments from ignorant Australians. Coronavirus is an airbourne contagion bioweapon. It first spreads and kills via air. Facemasks are critical.\n#coronavirusaustralia\n@ScottMorrisonMP https://twitter.com/cathybraypoet/status/1233999910531264512\xc2\xa0\xe2\x80\xa6,0,0,,https://twitter.com/Beanditis1/status/1234013295708758016
r,"Wuhan, China is the home of China's BioWeapons \nfacility...Wuhan #Coronavirus is an engineered offensive \n#bioweapon. China accidentally bio-nuked itself. Our own \nwestern governments have zero desire for us to fully understand the gravity of this situation.pic.twitter.com/XI1vPxachP",4 ,7 ,,https://twitter.com/TonerBuyer/status/1232132561297526785
r,#coronavirus\nCOVID-19 is bioweapon SARS spliced with HIV and TB.,0,0,,https://twitter.com/DSquigs78/status/1234997122417614849
r,"Blaming sanctions for Iranians latest regime-made devastation\xe2\x80\x94Corona\xe2\x80\x94only contributes to their suffering. Regime benefits from diaspora, politicians blaming US. Shouldn\xe2\x80\x99t we all be smarter about disinfo by now? If you don\xe2\x80\x99t know regime is culpable, just stay out of this one.",3 ,3 ,3,https://twitter.com/mizoji/status/1234231861288804352
r,The mystery vape illness was an initial test trial for the Corona virus short sell bioweapon scheme!,2 ,0,,https://twitter.com/Apocalypse_fb/status/1234082600349626370
r,Coronavirus: Was the deadly plague predicted by the Bible?                Claims end of world is near. \nRevelations 6:2-8 #Coronavirus theories: Is it an experiment gone wrong? Is it an unleashed bioweapon? Is it an End-Times Bible Prophesy Foretold In Book Of Revelations?pic.twitter.com/31hAVD1YII,0,0,,https://twitter.com/sweetnigg1/status/1234912529828151297
r,#FRONTPAGE \n\nThe coronavirus has been proven to be man made bioweapon- why hasn\xe2\x80\x99t this even been raised as a possibility??,3 ,0,1,https://twitter.com/KeepAustralia1/status/1234093792963133441
r,BREAKING: Intel Confirms Coronavirus Is Chicom Bioweapon To Destroy U.S. \n\n https://www.brighteon.com/b8e4b3f9-9e39-46ce-8700-530a96297122\xc2\xa0\xe2\x80\xa6pic.twitter.com/C4R4T75rYW,1,0,,https://twitter.com/III_Means_Free/status/1234625408450093056
r,The Corona virus is a bioweapon used to cull the worlds population,0,0,,https://twitter.com/GarethOConnor2/status/1234522875819954176
r,"That shit ain't Corona Virus nor Convid-19, that shit's some powerful Bioweapon.Think! Anytime they begin to accuse animals of harbouring diseases... It was created in a lab by men-evil men.They can't fool us .@realFFK @lindaikeji @MaziNnamdiKanu @uk89_felix",1,0,,https://twitter.com/auzong7/status/1233833175207567363
r, https://m.facebook.com/story.php?story_fbid=774191249655967&id=100011952974324&sfnsn=mo\xc2\xa0\xe2\x80\xa6 elites not giving you all info on coronavirus/ fact it is a BIOWEAPON governments coverup..,0,0,,https://twitter.com/mfletchdude/status/1233681609393524739
r,OPERATION CORONAVIRUS PANDEMIC: 16 Reasons for the Deployment of this Devastating Bioweapon in 2020  https://m.beforeitsnews.com/awakening-start-here/2020/02/operation-coronavirus-pandemic-16-reasons-for-the-deployment-of-this-devastating-bioweapon-in-2020-12951.html\xc2\xa0\xe2\x80\xa6,0,0,,https://twitter.com/17f02a62670247e/status/1233020145951526912
r,Coronavirus is 110% a bioweapon.,0,1,,https://twitter.com/Kallisttaa/status/1232706081442402304
r,the corona virus started disrupting the global order will be a cure for this bioweapon don't worry   .. people are panicking impact will extend 2 quarters ... but usa still the cleanest among dirty pile i see companies moving back to us for full production ... localism,5 ,0,,https://twitter.com/HThedoom/status/1232421023049551872
r,"Chinese  must own up to developing a bioweapon #Coronavirus gone wrong.\nThe information  in the public domain lead to depopulation strategy by developed world against third world countries,especially AfriKa.\nThe mass movement of these groups towards AfriKa should be stopped.",4 ,2 ,,https://twitter.com/panafriKanguru/status/1233410905339236352
r,"IT'S NOT CORONAVIRUS. 5G EXPERIMENT \n\n5G in CHINA\xe2\x80\x99s been designed to target those with EAST ASIAN genes & becomes an ETHNIC BIOWEAPON (BIOGENETIC ) to harm ONLY or PRIMARILY people of SPECIFIC ethnicities /genotypes\n\n CHINA has 130.000 5G base stations;WUHAN-10000;BEIJING -14,000  https://twitter.com/winwin4all/status/1233149714649907200\xc2\xa0\xe2\x80\xa6pic.twitter.com/NRFAy5C5Vb",9 ,9 ,,https://twitter.com/Inaliberata1/status/1233152398354505729
r,Scientists Confirm #Coronavirus Is Race Targeting Bioweapon! \n https://banned.video/watch?id=5e505e0b8f220b001e584ab9\xc2\xa0\xe2\x80\xa6pic.twitter.com/ndJUh80IK6,259 ,132 ,16,https://twitter.com/BANNEDdotVIDEO/status/1232116249800261632
r,"China planned to deploy the CORONAVIRUS BIOWEAPON #BioWeaponCOVID19 against America!  https://www.brighteon.com/e49a16ba-b594-4b42-8a26-4ee11e0d807a\xc2\xa0\xe2\x80\xa6 via Health Ranger Report ""China\'s original plan was to attack America with the coronavirus bioweapon, then follow that up with a military invasion & occupation of the USA""",0,0,,https://twitter.com/MrNoahItALL/status/1231497948837502976
r,#CoronavirusOutbreak #coronavirus Fearmongering  & The  Wake Up  Colloidal Silver Kills It  Get Some Or Make Yourself  I Do \nWake Up  Was Yesterday  \n#ThursdayMotivation #Trump2020\n https://www.offthegridnews.com/alternative-health/colloidal-silver/\xc2\xa0\xe2\x80\xa6\nHere's Info On Buying #WWG1WGA\n https://twitter.com/marty713/status/1202241684056072193?s=19\xc2\xa0\xe2\x80\xa6pic.twitter.com/vaGya7KKcW,5 ,7 ,2,https://twitter.com/marty713/status/1220391799023456257
r,How To Nebulize Colloidal Silver To Support Lung Health - Live Love Fruit #KILLCOVID19 #COVID\xe3\x83\xbc19 #COVID19 #CoronavirusOutbreak #CoronavirusESP https://livelovefruit.com/nebulize-colloidal-silver-support-lung-health/\xc2\xa0\xe2\x80\xa6,2 ,0,,https://twitter.com/AGNCanada/status/1232635861361098755
r,#SilverFogger machines that spray colloidal silver being shipped to #China to wipe out #Coronavius\n#CoronavirusOutbreak\n#CoronaVirusUpdate https://thesilveredge.com/chinese-using-silver-fogger-machine-to-beat-coronavirus/\xc2\xa0\xe2\x80\xa6,0,1,1,https://twitter.com/GingerJonestein/status/1231768449568903168
r,"Are you concerned about the #CoronavirusOutbreak? The end of this video, cued to 53:37, has some great suggestions for beating nasty viruses. Taking colloidal silver by mouth is mentioned, though using a nebulizer is more effective for preventing pneumonia https://youtu.be/5rlChKQUeI4?t=3217\xc2\xa0\xe2\x80\xa6",1,0,,https://twitter.com/PoliPsyche/status/1221807864848752640
r,"For coronavirus buy these homeo medicines: Rhus tox 30, Bryonia 30, Lemna Minor 200, Aconite Nap 30, Arsenic Alb 30 in equal amount in liquid, mix them  up in a bottle. Pour 5 drop in a tsf water & take every 10mts. then at more time gap with improvement. Feel free, don't worry!",0,0,1,https://twitter.com/DrPKChhetri1/status/1234735214498283520
r,Use Arsenic Alb 200 Homeo Medicine  morning evening for three days as a precaution for #Coronavirus,0,0,,https://twitter.com/iamsaurabh_01/status/1235174463303553024
r,"Went by my local juice shop #Rich4LifeJuices and Rich made me an original, packed with all kinds of super foods to feed my inner army AKA immune system: lemon, spinach, ginger, pineapple, orange, and more... We called it the corona virus killa! pic.twitter.com/4QRVJfJAk7",58 ,6 ,6,https://twitter.com/WhiteheadComm/status/1234930410003587072
r,"Not a single Black person has been reported with a case of coronavirus... the ginger ale, Vicks, honey lemon tea combo is undefeated.",94 ,42 ,3,https://twitter.com/nuffsaidny/status/1233150793332641792
r,Ministry of AYUSH  recommends Homeopath medicine 'Arsenicum album 30' - 4 pills a day for three days as preventive measure against #Corona virus. #CoronaAlertpic.twitter.com/gXGQVgsFvN,0,0,1,https://twitter.com/DearRanjeeta/status/1235126714541338624
r,homeo medicine for coronavirus \n(medicine name Naja )\nsymptoms\nBlood coughing with stinging cough and shortness of breath in the airway. Feeling very short and difficult. Virus begins to flow with the chest. Discomfort and heaviness in the chest. \nResearch Dr.Nawaz Haider,0,0,,https://twitter.com/kambohjahangir2/status/1226865645922537472
r,"But India'a Ayush Ministry found that placebo Homeo medicines and Unani already had cures for #CoronaOutbreak \n\nCow Urine, Dung Can Treat Coronavirus, Says Hindu Mahasabha President Swami Chakrapani Maharaj\n\nWHO experts are simply wasting their time as Ancient India had a cure pic.twitter.com/M6yvxfWyvX",26 ,7 ,8,https://twitter.com/jamewils/status/1225239338352443394
r,"\xe0\xb0\x95\xe0\xb0\xb0\xe0\xb1\x8b\xe0\xb0\xa8\xe0\xb0\xbe \xe0\xb0\xb5\xe0\xb1\x88\xe0\xb0\xb0\xe0\xb0\xb8\xe0\xb1\x8d \xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\x95\xe0\xb1\x81\xe0\xb0\x82\xe0\xb0\xa1\xe0\xb0\xbe \xe0\xb0\xb5\xe0\xb0\xbe\xe0\xb0\xa1\xe0\xb0\xbe\xe0\xb0\xb2\xe0\xb1\x8d\xe0\xb0\xb8\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\xae\xe0\xb0\x82\xe0\xb0\xa6\xe0\xb1\x81\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\x87\xe0\xb0\xb5\xe0\xb0\xbf..\nArs alb 30 daily 2 times prevention and cure, also Influanzinum 200 daily once for 3 days for prevention, Eupatorium perf 200 daily once for 3days for prevention for Corona virus. Apparao(Homeo practitioner) 9848025870, 9133331039",25 ,15 ,2,https://twitter.com/Radhikachow99/status/1222145212195033093
r,"We all know cow dung is very helpful. Likewise, when cow urine is sprayed, it purifies an area. I believe something similar could be done with cow urine, cow dung to cure #coronavirus: Assam BJP MLA Suman Haripriya","1,999 ",729 ,,https://twitter.com/PTI_News/status/1234484247831826432
r,"Cow urine, cow dung can be used to treat #coronavirus: BJP MLA Suman Haripriya   https://www.aninews.inundefinedpic.twitter.com/pg9xJSXhuJ",3 ,1,1,https://twitter.com/20Raghvesh/status/1234686073210454017
r,"""We all know that cow dung is very helpful. Likewise, when cow urine is sprayed, it purifies an area."" https://indianexpress.com/article/north-east-india/assam/gaumutra-gobar-may-cure-coronavirus-bjp-mla-tells-assam-assembly-6296042/?34643646\xc2\xa0\xe2\x80\xa6",55 ,9 ,12,https://twitter.com/IndianExpress/status/1234840419525001221
r,"Like cancer, coronavirus can be cured with cow dung and cow urine: Assam BJP MLA  https://www.newindianexpress.com/nation/2020/mar/02/like-cancer-coronavirus-can-be-cured-with-cow-dung-and-cow-urine-assam-bjp-mla-2111123.html\xc2\xa0\xe2\x80\xa6 via @NewIndianXpress",278 ,108 ,99,https://twitter.com/paranjoygt/status/1234518976761253889
r,"Cheers - birth of a new scientist. PTI reports - As the world fumbles for a cure to the coronavirus, Ms Suman Haripriya a BJP legislator in Assam on Monday left the state assembly astounded -  she said the remedy may be ""gaumutra"" (cow urine) and ""gobar"" (cow dung).",415 ,159 ,9,https://twitter.com/MukulWasnik/status/1234513139531747329
r,BJP MLA Suman Haripriya on March 2 claimed that the novel coronavirus and cancer could be cured with the use of cow urine and cow dung.pic.twitter.com/dFRdlnV9gR,10 ,1,3,https://twitter.com/AnanyaSaikia13/status/1234497365211516932
r,"New silver bullet against Corona Virus: Cow dung and Urine! Start exporting, world needs these in huge quantity!",1,0,,https://twitter.com/truthalonefor1/status/1235449291608485892
r,"The threat of Corona virus is hovering in our country, so to get rid of Corona virus, a very beautiful remedy is to burn Holi of cow dung condes inspired by Sant Shri Asharamji Bapu. Due to this, bacteria of many other diseases are destroyed. #AdoptVedicHoliPreventCorona",45 ,45 ,1,https://twitter.com/Satyaji38/status/1233949746865172480
r,Corona virus prevention:\nArsenicum album 30(pills)...4 pills on empty stomach for 3 days.\nRepeat same every month.,0,0,,https://twitter.com/skjain113/status/1235014188763729921
r,"T 3458 -"" Discipline is being able to force ourself to do something, inspite of how we feel, over and over until it becomes a habit."" ~ Ef b\n\n\xe0\xa4\x85\xe0\xa4\xa8\xe0\xa5\x81\xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\xb8\xe0\xa4\xa8  - \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\x9c\xe0\xa4\xbc\xe0\xa4\xac\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xa8\xe0\xa4\xbe , \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0 , \xe0\xa4\x89\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xa8\xe0\xa5\x81\xe0\xa4\xad\xe0\xa4\xb5 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82  \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x82\xe0\xa4\x81 \xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xb2\xe0\xa4\x97\xe0\xa5\x87 ; \xe0\xa4\x9c\xe0\xa4\xac \xe0\xa4\xa4\xe0\xa4\x95 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb5\xe0\xa5\x8b \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\x86\xe0\xa4\xa6\xe0\xa4\xa4 \xe0\xa4\xa8 \xe0\xa4\xac\xe0\xa4\xa8 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x8f  .. abpic.twitter.com/T6LryuxYXh",0,0,,https://twitter.com/RakeshA28821171/status/1235101668108144640
r,"It has recommended one doze of Arsenicum album 30, daily on an empty stomach for three days. The dose should be repeated after one month, by following the same schedule in case Coronavirus infections prevail in the community,"" a statement said.",0,0,,https://twitter.com/anaprilday/status/1232941195766222848
